,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
BC015720,0,0,0,0,0,1,0,1
NM_006517,0,-1,-1,-1,-1,1,0,1
NM_012090,-1,0,-1,0,-1,1,0,1
NM_152734,0,0,0,0,0,1,0,1
NR_104606,0,0,0,0,0,1,0,1
NM_004794,-1,1,0,1,1,1,0,1
NM_030816,-1,1,1,1,0,1,0,1
NM_022751,-1,0,1,1,0,1,0,1
NM_001144995,0,1,0,1,0,1,0,1
NM_052870,0,0,-1,0,0,1,0,1
XM_006709989,0,1,1,0,1,1,0,1
NR_102279,-1,-1,-1,-1,-1,1,0,1
NM_145027,0,1,1,1,0,1,0,1
NM_138434,1,1,0,0,1,1,0,1
NM_000702,-1,-1,-1,1,-1,1,0,1
NM_032726,-1,1,1,0,0,1,0,1
NR_038251,0,0,1,0,0,1,0,1
NM_001185039,0,1,0,0,0,1,0,1
NR_026857,0,-1,0,-1,-1,1,0,1
NM_001001433,0,0,-1,0,-1,1,0,1
NM_032649,0,1,1,1,1,1,0,1
XR_242850,0,0,0,0,0,1,0,1
NM_001717,0,0,0,0,1,1,0,1
NM_006602,0,0,1,0,-1,1,0,1
NM_206907,0,0,0,0,0,1,0,1
NM_016602,0,1,1,1,0,1,0,1
NM_052836,0,0,1,1,0,1,0,1
NM_022052,0,0,0,0,0,1,0,1
NM_000088,1,0,1,0,1,1,0,1
AF147372,0,-1,0,-1,0,1,0,1
NM_005060,0,1,0,1,0,1,0,1
AK025151,0,-1,0,0,-1,1,0,1
NM_000162,1,1,1,1,1,1,0,1
NM_004267,0,1,1,1,1,1,0,1
NM_005711,-1,1,0,1,1,1,0,1
NM_032291,0,1,-1,1,1,1,0,1
NR_027071,0,1,0,1,1,1,0,1
NM_001282213,-1,-1,-1,1,-1,1,0,1
NM_206907,0,0,-1,0,0,1,0,1
NM_032636,-1,-1,-1,-1,-1,1,0,1
NM_018000,0,0,1,1,0,1,0,1
NM_014975,0,1,1,1,1,1,0,1
