,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
A_33_P3354137,0,1,0,0,0,0,1,0
A_33_P3371055,0,0,0,0,0,0,1,0
A_33_P3220570,0,-1,1,-1,-1,0,1,0
A_33_P3239879,0,0,1,1,0,0,1,0
A_23_P25204,0,0,0,0,0,0,1,0
A_33_P3384442,0,0,-1,1,0,0,1,0
A_24_P166613,0,-1,0,0,-1,0,1,0
A_33_P3235053,0,-1,-1,-1,-1,0,1,0
A_23_P14734,0,0,1,0,0,0,1,0
A_23_P139575,0,0,0,0,0,0,1,0
A_33_P3481987,0,1,-1,1,1,0,1,0
A_23_P18292,0,0,0,0,0,0,1,0
A_33_P3301851,0,0,1,0,0,0,1,0
A_33_P3241582,0,-1,0,-1,-1,0,1,0
A_23_P101532,0,-1,-1,0,0,0,1,0
A_23_P120364,0,0,1,1,0,0,1,0
A_24_P42014,0,-1,-1,-1,-1,0,1,0
A_24_P551842,0,1,0,1,1,0,1,0
A_23_P13344,0,-1,-1,-1,-1,0,1,0
A_23_P214678,0,1,0,0,0,0,1,0
A_24_P763243,0,-1,0,0,-1,0,1,0
A_23_P217068,1,0,-1,0,0,0,1,0
A_32_P118258,0,-1,0,0,-1,0,1,0
A_24_P221366,0,-1,0,-1,-1,0,1,0
A_23_P141405,0,1,1,-1,1,0,1,0
A_24_P95038,1,0,1,0,1,0,1,0
A_24_P67699,0,-1,0,-1,-1,0,1,0
A_23_P75097,0,0,-1,1,0,0,1,0
A_24_P341677,1,-1,-1,-1,-1,0,1,0
A_23_P251593,0,-1,0,0,0,0,1,0
A_32_P47554,0,-1,-1,1,1,0,1,0
A_32_P184518,1,-1,-1,0,0,0,1,0
A_33_P3352407,0,1,0,1,0,0,1,0
A_23_P126388,0,0,1,0,1,0,1,0
A_33_P3721983,0,0,-1,1,0,0,1,0
A_23_P24345,0,0,0,0,0,0,1,0
A_24_P30314,0,1,0,0,0,0,1,0
A_23_P27215,0,0,0,1,1,0,1,0
A_33_P3274851,0,0,0,1,0,0,1,0
A_23_P259357,0,0,-1,1,1,0,1,0
A_33_P3325011,0,-1,-1,-1,-1,0,1,0
A_32_P190488,1,-1,-1,0,0,0,1,0
A_22_P00014620,0,1,1,0,0,0,1,0
A_24_P154006,0,0,0,1,1,0,1,0
A_23_P141549,0,-1,0,0,0,0,1,0
A_23_P147888,1,-1,-1,-1,-1,0,1,0
A_24_P225010,1,-1,-1,0,0,0,1,0
A_23_P77568,0,-1,0,0,1,0,1,0
A_24_P396994,0,1,1,1,1,0,1,0
A_23_P24763,0,-1,-1,0,0,0,1,0
