,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
NM_001018112,0,0,1,0,1,-1,-1,-1
NM_033070,1,0,0,-1,0,-1,-1,-1
NM_003249,0,0,-1,0,0,-1,-1,-1
NM_198216,0,-1,0,-1,1,-1,-1,-1
NM_004495,0,-1,-1,-1,-1,-1,-1,-1
NM_182507,0,0,1,0,0,-1,-1,-1
NM_016315,-1,1,-1,-1,0,-1,-1,-1
NM_014412,0,0,0,0,0,-1,-1,-1
NM_005628,0,0,0,-1,0,-1,-1,-1
NM_017660,0,0,0,-1,1,-1,-1,-1
NM_175623,-1,1,-1,1,-1,-1,-1,-1
NM_001806,0,1,0,0,0,-1,-1,-1
NR_033405,0,-1,0,-1,0,-1,-1,-1
NM_002388,0,0,1,0,0,-1,-1,-1
NM_001826,0,-1,1,-1,0,-1,-1,-1
NM_006397,0,0,1,-1,1,-1,-1,-1
NM_001357,1,0,-1,-1,0,-1,-1,-1
NM_012394,0,0,-1,-1,1,-1,-1,-1
NM_003545,-1,0,0,1,0,-1,-1,-1
NM_203401,1,1,1,1,1,-1,-1,-1
NM_001286076,0,-1,-1,-1,-1,-1,-1,-1
NM_016304,0,-1,-1,0,0,-1,-1,-1
NM_015135,0,0,0,0,0,-1,-1,-1
NM_031314,0,0,-1,-1,0,-1,-1,-1
NM_014889,-1,0,0,1,1,-1,-1,-1
NM_031216,0,0,0,0,1,-1,-1,-1
NR_002578,0,-1,-1,-1,0,-1,-1,-1
NM_024056,0,0,1,-1,-1,-1,-1,-1
NR_034072,0,0,0,-1,-1,-1,-1,-1
NM_003486,0,1,1,0,1,-1,-1,-1
NM_005445,0,-1,-1,-1,0,-1,-1,-1
NM_003542,-1,1,1,1,0,-1,-1,-1
NM_001211,1,0,1,0,1,-1,-1,-1
NM_138689,1,-1,0,-1,0,-1,-1,-1
NM_018451,0,0,0,1,1,-1,-1,-1
NR_003697,0,0,0,0,1,-1,-1,-1
NM_003550,1,0,0,0,0,-1,-1,-1
NM_016023,0,0,0,-1,0,-1,-1,-1
NM_152407,0,-1,0,1,0,-1,-1,-1
NM_020645,-1,1,-1,1,1,-1,-1,-1
NM_016359,1,0,1,-1,1,-1,-1,-1
NM_032997,0,0,1,0,1,-1,-1,-1
NM_005947,-1,0,0,0,1,-1,-1,-1
NR_125431,0,1,0,1,1,-1,-1,-1
NM_004495,0,-1,-1,-1,-1,-1,-1,-1
NM_175748,0,0,0,0,0,-1,-1,-1
NM_182796,0,-1,-1,0,-1,-1,-1,-1
NM_152308,0,1,1,-1,1,-1,-1,-1
NM_003514,0,1,1,0,1,-1,-1,-1
NM_014867,0,1,0,1,0,-1,-1,-1
NM_014670,1,-1,0,-1,0,-1,-1,-1
NM_006845,0,0,1,0,1,-1,-1,-1
NM_001142761,1,0,1,0,1,-1,-1,-1
NM_015463,0,1,1,1,1,-1,-1,-1
NM_031229,0,0,0,0,-1,-1,-1,-1
NM_004359,0,0,0,0,0,-1,-1,-1
NM_001289072,0,-1,-1,0,0,-1,-1,-1
NM_175850,0,0,0,1,0,-1,-1,-1
NM_005431,0,0,0,0,1,-1,-1,-1
NM_014706,0,-1,0,0,0,-1,-1,-1
NM_145032,1,-1,-1,-1,-1,-1,-1,-1
NM_003539,0,-1,1,1,-1,-1,-1,-1
AL834164,0,0,0,1,1,-1,-1,-1
NM_213649,0,0,0,0,1,-1,-1,-1
NM_001261445,0,1,0,0,1,-1,-1,-1
NM_013242,0,0,0,-1,-1,-1,-1,-1
NM_006101,0,0,1,-1,0,-1,-1,-1
NM_001905,1,0,0,-1,1,-1,-1,-1
NM_001034077,0,1,1,1,0,-1,-1,-1
NM_019042,1,-1,0,0,-1,-1,-1,-1
NM_016262,0,-1,-1,0,-1,-1,-1,-1
NM_002815,0,-1,0,0,0,-1,-1,-1
NM_032117,1,-1,1,-1,1,-1,-1,-1
NM_003383,0,1,1,0,0,-1,-1,-1
NM_013417,0,-1,-1,0,0,-1,-1,-1
NM_014945,-1,1,0,1,1,-1,-1,-1
NR_003697,0,-1,0,-1,0,-1,-1,-1
NM_001361,0,0,1,-1,1,-1,-1,-1
NM_001037738,0,-1,0,0,0,-1,-1,-1
NM_002073,0,0,-1,1,0,-1,-1,-1
NM_001007094,0,-1,-1,1,-1,-1,-1,-1
XR_244383,1,-1,1,0,1,-1,-1,-1
NM_138433,0,0,0,0,0,-1,-1,-1
NM_032997,0,0,1,0,1,-1,-1,-1
NM_024096,0,0,1,0,1,-1,-1,-1
NM_004036,0,1,0,1,0,-1,-1,-1
NM_003544,-1,0,1,1,0,-1,-1,-1
NM_014331,0,-1,-1,0,-1,-1,-1,-1
NM_018154,0,0,1,-1,1,-1,-1,-1
NR_003226,0,-1,-1,0,0,-1,-1,-1
NM_024745,0,0,1,1,1,-1,-1,-1
NM_005692,1,0,0,0,1,-1,-1,-1
BX647358,0,0,0,1,0,-1,-1,-1
NM_006764,0,0,1,0,1,-1,-1,-1
NM_014791,1,0,1,-1,1,-1,-1,-1
NM_024834,0,-1,0,0,0,-1,-1,-1
NM_005321,0,0,0,0,0,-1,-1,-1
NM_004629,1,0,0,0,1,-1,-1,-1
NM_001037330,0,0,0,0,1,-1,-1,-1
NM_003541,0,1,1,1,0,-1,-1,-1
NM_001033714,0,0,0,-1,1,-1,-1,-1
NM_000251,0,0,1,0,0,-1,-1,-1
NM_031942,1,1,-1,-1,1,-1,-1,-1
NM_024831,0,0,0,0,0,-1,-1,-1
NR_024278,0,1,-1,1,0,-1,-1,-1
NM_002764,0,0,-1,0,0,-1,-1,-1
NM_032466,0,-1,-1,-1,-1,-1,-1,-1
NM_002129,0,-1,-1,-1,0,-1,-1,-1
NM_018492,0,0,1,-1,1,-1,-1,-1
NR_027001,0,-1,-1,-1,-1,-1,-1,-1
NM_006426,1,1,0,0,1,-1,-1,-1
NM_000234,0,0,0,0,0,-1,-1,-1
NM_006401,0,-1,-1,-1,-1,-1,-1,-1
NM_017451,-1,0,0,0,-1,-1,-1,-1
NM_001123375,0,0,1,0,0,-1,-1,-1
NM_025109,0,-1,0,0,-1,-1,-1,-1
NM_003539,0,0,1,1,0,-1,-1,-1
NM_005371,1,0,1,-1,0,-1,-1,-1
NM_021064,0,1,1,-1,1,-1,-1,-1
NM_031372,0,-1,-1,-1,0,-1,-1,-1
NM_030653,1,0,0,0,0,-1,-1,-1
NM_024668,0,-1,-1,0,0,-1,-1,-1
NM_004091,0,1,1,-1,1,-1,-1,-1
NM_004793,0,0,0,0,1,-1,-1,-1
NM_005827,0,0,1,-1,1,-1,-1,-1
NM_003510,0,0,1,-1,1,-1,-1,-1
NM_133330,0,0,0,0,1,-1,-1,-1
NM_004526,-1,0,1,0,1,-1,-1,-1
NM_001206682,0,-1,-1,-1,-1,-1,-1,-1
NM_178229,1,1,1,0,0,-1,-1,-1
NM_001772,0,0,0,0,-1,-1,-1,-1
NM_014109,0,0,1,-1,0,-1,-1,-1
NM_012207,1,-1,-1,0,1,-1,-1,-1
NM_021158,-1,0,1,0,0,-1,-1,-1
NM_002895,0,-1,0,0,0,-1,-1,-1
NM_024918,0,0,1,0,1,-1,-1,-1
NM_001135650,0,0,0,0,0,-1,-1,-1
NM_138496,0,1,1,0,0,-1,-1,-1
NM_001071,1,1,1,-1,1,-1,-1,-1
NM_015392,0,1,1,1,-1,-1,-1,-1
NR_003098,1,-1,-1,0,0,-1,-1,-1
NM_032830,0,0,0,-1,0,-1,-1,-1
NM_003530,0,-1,1,-1,-1,-1,-1,-1
NM_003546,-1,0,1,1,0,-1,-1,-1
NM_152449,0,1,1,1,0,-1,-1,-1
NM_001284388,0,0,0,0,-1,-1,-1,-1
NM_004235,0,-1,-1,-1,-1,-1,-1,-1
NR_003610,0,0,0,1,0,-1,-1,-1
NM_012207,0,0,-1,0,0,-1,-1,-1
NM_004280,0,0,0,0,1,-1,-1,-1
NM_006096,-1,0,-1,-1,-1,-1,-1,-1
NM_002220,1,1,1,1,-1,-1,-1,-1
NM_003495,0,1,1,1,0,-1,-1,-1
NM_138433,0,1,0,0,0,-1,-1,-1
NM_002358,0,-1,0,0,1,-1,-1,-1
AK075287,0,0,1,-1,1,-1,-1,-1
NM_001919,0,-1,0,0,-1,-1,-1,-1
NM_003504,0,0,1,-1,1,-1,-1,-1
NM_003981,1,0,1,1,1,-1,-1,-1
NM_003758,0,0,0,0,0,-1,-1,-1
NM_152344,0,0,0,-1,0,-1,-1,-1
NM_021244,0,0,0,1,0,-1,-1,-1
NM_176870,-1,0,0,1,0,-1,-1,-1
NM_018087,0,-1,1,-1,1,-1,-1,-1
NM_032359,0,0,1,1,1,-1,-1,-1
NM_003579,0,1,1,0,1,-1,-1,-1
NM_001457,0,-1,0,0,0,-1,-1,-1
NM_014685,-1,1,1,1,0,-1,-1,-1
NM_002592,0,0,1,0,0,-1,-1,-1
NM_138421,0,-1,0,-1,1,-1,-1,-1
NM_170587,1,0,1,1,1,-1,-1,-1
NM_003137,0,0,0,0,0,-1,-1,-1
NM_018622,0,-1,0,0,0,-1,-1,-1
NM_002946,0,-1,-1,-1,-1,-1,-1,-1
NM_002755,0,0,0,0,0,-1,-1,-1
NR_033407,0,1,0,0,0,-1,-1,-1
NM_001014437,0,0,0,-1,1,-1,-1,-1
NM_016343,1,0,0,-1,1,-1,-1,-1
